hhid,groupcode,groupname,grpcons,cons
4591-001-01,13,Spices and other foods,10.939054011037241,1
4593-001-01,1,Cereals and cereal products,261.79803937330655,1
4593-001-01,2,NA,NA,0
4593-001-01,3,"Pulses, dry",8.601935579408645,1
4593-001-01,4,Vegetables,48.032958391947844,1
4593-001-01,5,NA,NA,0
4593-001-01,6,Beverages,4.674964988809045,1
4593-001-01,7,Sugar and sweets,18.69985995523618,1
4593-001-01,8,NA,NA,0
4593-001-01,9,NA,NA,0
4593-001-01,10,NA,NA,0
4593-001-01,11,Oil and fats,29.812251733635286,1
4593-001-01,12,Milk and milk products,69.04923288470961,1
4593-001-01,13,Spices and other foods,9.34992997761809,1
4594-001-01,1,Cereals and cereal products,472.8660196664606,1
4594-001-01,2,Starches,124.1273301624459,1
4594-001-01,3,"Pulses, dry",18.12653075388099,1
4594-001-01,4,Vegetables,45.444394765028804,1
4594-001-01,5,NA,NA,0
4594-001-01,6,NA,NA,0
4594-001-01,7,Sugar and sweets,29.554126229153788,1
4594-001-01,8,Nuts and seeds,68.9596278680255,1
4594-001-01,9,"Meat, meat products and fish",122.89590823623115,1
4594-001-01,10,NA,NA,0
4594-001-01,11,Oil and fats,8.964751622843314,1
4594-001-01,12,Milk and milk products,593.8113555715676,1
4594-001-01,13,Spices and other foods,4.925687704858965,1
4595-001-01,1,Cereals and cereal products,429.82520345051677,1
4595-001-01,2,Starches,168.26712358781882,1
4595-001-01,3,"Pulses, dry",28.424481269092563,1
4595-001-01,4,Vegetables,23.136033912280194,1
4595-001-01,5,NA,NA,0
4595-001-01,6,Beverages,3.5771072191288016,1
4595-001-01,7,Sugar and sweets,286.2830449613163,1
4595-001-01,8,Nuts and seeds,28.616857753030413,1
4595-001-01,9,"Meat, meat products and fish",496.1447712931648,1
4595-001-01,10,NA,NA,0
4595-001-01,11,Oil and fats,19.531005416443257,1
4595-001-01,12,Milk and milk products,45.28617739417063,1
4595-001-01,13,Spices and other foods,7.154214438257603,1
4596-001-01,1,Cereals and cereal products,245.71479428996244,1
4596-001-01,2,NA,NA,0
4596-001-01,3,NA,NA,0
4596-001-01,4,Vegetables,33.524036356961595,1
4596-001-01,5,NA,NA,0
4596-001-01,6,NA,NA,0
4596-001-01,7,Sugar and sweets,40.97341247993937,1
4596-001-01,8,NA,NA,0
4596-001-01,9,"Meat, meat products and fish",6.637692821750178,1
4596-001-01,10,NA,NA,0
4596-001-01,11,Oil and fats,18.642902678372415,1
4596-001-01,12,Milk and milk products,176.92319508837818,1
4596-001-01,13,Spices and other foods,0.6146011871990905,1
4597-001-01,1,Cereals and cereal products,95.9641094370567,1
4597-001-01,2,NA,NA,0
4597-001-01,3,NA,NA,0
4597-001-01,4,Vegetables,44.72863933065454,1
4597-001-01,5,NA,NA,0
4597-001-01,6,NA,NA,0
4597-001-01,7,NA,NA,0
4597-001-01,8,NA,NA,0
4597-001-01,9,"Meat, meat products and fish",25.750655484004483,1
4597-001-01,10,NA,NA,0
4597-001-01,11,Oil and fats,13.018386939135599,1
4597-001-01,12,NA,NA,0
4597-001-01,13,Spices and other foods,3.004243139800523,1
4598-001-01,1,Cereals and cereal products,774.8162371065634,1
4598-001-01,2,NA,NA,0
4598-001-01,3,NA,NA,0
4598-001-01,4,Vegetables,55.23148410174619,1
4598-001-01,5,NA,NA,0
4598-001-01,6,NA,NA,0
4598-001-01,7,NA,NA,0
4598-001-01,8,NA,NA,0
4598-001-01,9,"Meat, meat products and fish",330.37303443293746,1
4598-001-01,10,NA,NA,0
4598-001-01,11,Oil and fats,5.882146600033994,1
4598-001-01,12,Milk and milk products,90.8256811274916,1
4598-001-01,13,Spices and other foods,8.609069301184038,1
4610-001-01,1,Cereals and cereal products,557.2299275893428,1
4610-001-01,2,Starches,424.763837860301,1
4610-001-01,3,"Pulses, dry",76.99181400404223,1
4610-001-01,4,Vegetables,98.29214137162964,1
4610-001-01,5,NA,NA,0
4610-001-01,6,NA,NA,0
4610-001-01,7,NA,NA,0
4610-001-01,8,NA,NA,0
4610-001-01,9,NA,NA,0
4610-001-01,10,NA,NA,0
4610-001-01,11,Oil and fats,13.341760812602645,1
4610-001-01,12,NA,NA,0
4610-001-01,13,Spices and other foods,16.737350870443965,1
4610-001-03,1,Cereals and cereal products,523.070804968938,1
4610-001-03,2,NA,NA,0
4610-001-03,3,"Pulses, dry",51.19416389057691,1
4610-001-03,4,Vegetables,214.3091169802575,1
4610-001-03,5,Fruits,68.11049630659363,1
4610-001-03,6,Beverages,40.54911655115586,1
4610-001-03,7,Sugar and sweets,55.64583031584447,1
4610-001-03,8,NA,NA,0
4610-001-03,9,"Meat, meat products and fish",50.08124728426002,1
4610-001-03,10,NA,NA,0
4610-001-03,11,Oil and fats,20.27734056709372,1
4610-001-03,12,NA,NA,0
4610-001-03,13,Spices and other foods,22.258332126337788,1
4611-001-01,1,Cereals and cereal products,329.12827990998153,1
4611-001-01,2,Starches,246.84620993248615,1
4611-001-01,3,NA,NA,0
4611-001-01,4,Vegetables,45.95060625548611,1
4611-001-01,5,NA,NA,0
4611-001-01,6,NA,NA,0
4611-001-01,7,NA,NA,0
4611-001-01,8,Nuts and seeds,137.13678329582564,1
4611-001-01,9,NA,NA,0
4611-001-01,10,NA,NA,0
4611-001-01,11,NA,NA,0
4611-001-01,12,NA,NA,0
4611-001-01,13,Spices and other foods,6.856839164791283,1
4613-001-01,1,Cereals and cereal products,246.40008507739998,1
4613-001-01,2,NA,NA,0
4613-001-01,3,NA,NA,0
4613-001-01,4,Vegetables,53.60257850798068,1
4613-001-01,5,NA,NA,0
4613-001-01,6,NA,NA,0
4613-001-01,7,NA,NA,0
4613-001-01,8,NA,NA,0
4613-001-01,9,NA,NA,0
4613-001-01,10,NA,NA,0
4613-001-01,11,Oil and fats,70.40002430782856,1
4613-001-01,12,NA,NA,0
4613-001-01,13,Spices and other foods,17.60000607695714,1
4614-001-01,1,Cereals and cereal products,670.2897268859248,1
4614-001-01,2,Starches,150.81518854933307,1
4614-001-01,3,NA,NA,0
4614-001-01,4,Vegetables,79.19871342692315,1
4614-001-01,5,NA,NA,0
4614-001-01,6,NA,NA,0
4614-001-01,7,NA,NA,0
4614-001-01,8,NA,NA,0
4614-001-01,9,"Meat, meat products and fish",9.575567526941782,1
4614-001-01,10,NA,NA,0
4614-001-01,11,NA,NA,0
4614-001-01,12,NA,NA,0
4614-001-01,13,Spices and other foods,5.984729704338614,1
4615-001-01,1,Cereals and cereal products,423.42935996140494,1
4615-001-01,2,NA,NA,0
4615-001-01,3,"Pulses, dry",27.37561568267692,1
4615-001-01,4,Vegetables,22.659273198215732,1
4615-001-01,5,NA,NA,0
4615-001-01,6,Beverages,0.26780493602618727,1
4615-001-01,7,Sugar and sweets,22.317078002182274,1
4615-001-01,8,NA,NA,0
4615-001-01,9,"Meat, meat products and fish",49.692693684859194,1
4615-001-01,10,NA,NA,0
4615-001-01,11,Oil and fats,9.487733761327759,1
4615-001-01,12,NA,NA,0
4615-001-01,13,Spices and other foods,5.951220800581939,1
4616-001-01,1,Cereals and cereal products,302.6438439170605,1
4616-001-01,2,Starches,245.14151357281898,1
4616-001-01,3,NA,NA,0
4616-001-01,4,Vegetables,68.03539335590645,1
4616-001-01,5,NA,NA,0
4616-001-01,6,NA,NA,0
4616-001-01,7,NA,NA,0
4616-001-01,8,NA,NA,0
4616-001-01,9,"Meat, meat products and fish",17.70466486914804,1
4616-001-01,10,NA,NA,0
4616-001-01,11,Oil and fats,4.824899481647736,1
4616-001-01,12,Milk and milk products,15.964462766624939,1
4616-001-01,13,Spices and other foods,2.1185069074194236,1
4616-001-03,1,Cereals and cereal products,534.3924513953448,1
4616-001-03,2,Starches,306.0611312536975,1
4616-001-03,3,NA,NA,0
4616-001-03,4,Vegetables,141.58604556169135,1
4616-001-03,5,NA,NA,0
4616-001-03,6,NA,NA,0
4616-001-03,7,Sugar and sweets,48.58113194503135,1
4616-001-03,8,Nuts and seeds,0.971622638900627,1
4616-001-03,9,"Meat, meat products and fish",4.9552754583931975,1
4616-001-03,10,NA,NA,0
4616-001-03,11,Oil and fats,15.490093920673246,1
4616-001-03,12,NA,NA,0
4616-001-03,13,Spices and other foods,6.801358472304388,1
4616-001-04,1,Cereals and cereal products,206.45580398156733,1
4616-001-04,2,NA,NA,0
4616-001-04,3,"Pulses, dry",37.98786793260839,1
4616-001-04,4,Vegetables,73.54598044769149,1
4616-001-04,5,NA,NA,0
4616-001-04,6,NA,NA,0
4616-001-04,7,NA,NA,0
4616-001-04,8,Nuts and seeds,6.881860132718912,1
4616-001-04,9,"Meat, meat products and fish",71.15843377231354,1
4616-001-04,10,NA,NA,0
4616-001-04,11,Oil and fats,6.269374580906928,1
4616-001-04,12,NA,NA,0
4616-001-04,13,Spices and other foods,3.440930066359456,1
4618-001-01,1,Cereals and cereal products,789.5254456021623,1
4618-001-01,2,Starches,115.67465830915401,1
4618-001-01,3,"Pulses, dry",42.230430811278445,1
4618-001-01,4,Vegetables,38.45412955233688,1
4618-001-01,5,Fruits,173.0492888304944,1
4618-001-01,6,NA,NA,0
4618-001-01,7,Sugar and sweets,0.27541585311703337,1
4618-001-01,8,NA,NA,0
4618-001-01,9,"Meat, meat products and fish",59.673434842023894,1
4618-001-01,10,NA,NA,0
4618-001-01,11,Oil and fats,7.318028730530508,1
4618-001-01,12,NA,NA,0
4618-001-01,13,Spices and other foods,9.180528437234445,1
4618-001-02,1,Cereals and cereal products,638.3432403587175,1
4618-001-02,2,Starches,536.2083219013227,1
4618-001-02,3,"Pulses, dry",19.575859371000668,1
4618-001-02,4,Vegetables,211.51914103881484,1
4618-001-02,5,NA,NA,0
4618-001-02,6,NA,NA,0
4618-001-02,7,Sugar and sweets,42.556216023914494,1
4618-001-02,8,Nuts and seeds,51.067459228697395,1
4618-001-02,9,"Meat, meat products and fish",25.533729614348697,1
4618-001-02,10,NA,NA,0
4618-001-02,11,Oil and fats,6.78452473961257,1
4618-001-02,12,NA,NA,0
4618-001-02,13,Spices and other foods,8.511243204782899,1
4618-001-03,1,Cereals and cereal products,95.9645559567363,1
4618-001-03,2,NA,NA,0
4618-001-03,3,NA,NA,0
4618-001-03,4,Vegetables,57.53862123948946,1
4618-001-03,5,NA,NA,0
4618-001-03,6,NA,NA,0
4618-001-03,7,Sugar and sweets,13.709222279533758,1
4618-001-03,8,NA,NA,0
4618-001-03,9,NA,NA,0
4618-001-03,10,NA,NA,0
4618-001-03,11,Oil and fats,24.95078454875144,1
4618-001-03,12,NA,NA,0
4618-001-03,13,Spices and other foods,5.483688911813503,1
4629-001-01,1,Cereals and cereal products,852.8621422678497,1
4629-001-01,2,NA,NA,0
4629-001-01,3,NA,NA,0
4629-001-01,4,Vegetables,96.81137831148564,1
4629-001-01,5,NA,NA,0
4629-001-01,6,NA,NA,0
4629-001-01,7,NA,NA,0
4629-001-01,8,NA,NA,0
4629-001-01,9,"Meat, meat products and fish",8.643873063525502,1
4629-001-01,10,NA,NA,0
4629-001-01,11,NA,NA,0
4629-001-01,12,NA,NA,0
4629-001-01,13,Spices and other foods,6.915098450820403,1
4630-001-01,1,Cereals and cereal products,613.5946369401993,1
4630-001-01,2,Starches,220.89406929847175,1
4630-001-01,3,"Pulses, dry",30.679731847009972,1
4630-001-01,4,Vegetables,153.41730265960763,1
4630-001-01,5,NA,NA,0
4630-001-01,6,NA,NA,0
4630-001-01,7,NA,NA,0
4630-001-01,8,NA,NA,0
4630-001-01,9,"Meat, meat products and fish",52.922537436092185,1
4630-001-01,10,NA,NA,0
4630-001-01,11,Oil and fats,9.782232499419127,1
4630-001-01,12,Milk and milk products,292.9377496082129,1
4630-001-01,13,Spices and other foods,7.669932961752491,1
4631-001-01,1,Cereals and cereal products,383.618805693241,1
4631-001-01,2,Starches,181.42770631840088,1
4631-001-01,3,NA,NA,0
4631-001-01,4,Vegetables,30.23089553115443,1
4631-001-01,5,NA,NA,0
4631-001-01,6,NA,NA,0
4631-001-01,7,Sugar and sweets,10.079317017688938,1
4631-001-01,8,Nuts and seeds,2.5198292544222345,1
4631-001-01,9,"Meat, meat products and fish",8.06345361415115,1
4631-001-01,10,NA,NA,0
4631-001-01,11,Oil and fats,3.213790231090118,1
4631-001-01,12,NA,NA,0
4631-001-01,13,Spices and other foods,5.039658508844469,1
4631-001-07,1,Cereals and cereal products,265.3521483794708,1
4631-001-07,2,Starches,88.45071612649028,1
4631-001-07,3,"Pulses, dry",44.22535806324515,1
4631-001-07,4,Vegetables,116.7774959938985,1
4631-001-07,5,Fruits,65.25009328651188,1
4631-001-07,6,Beverages,48.78278121166255,1
4631-001-07,7,Sugar and sweets,11.056339515811285,1
4631-001-07,8,NA,NA,0
4631-001-07,9,"Meat, meat products and fish",48.52943375029952,1
4631-001-07,10,NA,NA,0
4631-001-07,11,Oil and fats,7.050627709232857,1
4631-001-07,12,Milk and milk products,36.883948624746445,1
4631-001-07,13,Spices and other foods,8.845071612649027,1
4633-001-01,1,Cereals and cereal products,79.37718119594633,1
4633-001-01,2,NA,NA,0
4633-001-01,3,"Pulses, dry",19.00077600077056,1
4633-001-01,4,Vegetables,21.721341655426343,1
4633-001-01,5,Fruits,3.337611057105051,1
4633-001-01,6,NA,NA,0
4633-001-01,7,Sugar and sweets,1.2475256970202893,1
4633-001-01,8,Nuts and seeds,9.596351515540686,1
4633-001-01,9,"Meat, meat products and fish",31.092178910351826,1
4633-001-01,10,Eggs,2.633238855864365,1
4633-001-01,11,Oil and fats,4.371138115328782,1
4633-001-01,12,Milk and milk products,70.86905594226798,1
4633-001-01,13,Spices and other foods,4.318358181993309,1
4633-001-06,1,Cereals and cereal products,466.6180423707715,1
4633-001-06,2,NA,NA,0
4633-001-06,3,"Pulses, dry",74.65888677932344,1
4633-001-06,4,Vegetables,38.9729764056535,1
4633-001-06,5,NA,NA,0
4633-001-06,6,Beverages,7.391838423382199,1
4633-001-06,7,NA,NA,0
4633-001-06,8,NA,NA,0
4633-001-06,9,"Meat, meat products and fish",10.14387048632112,1
4633-001-06,10,NA,NA,0
4633-001-06,11,Oil and fats,9.230922142552219,1
4633-001-06,12,Milk and milk products,224.7374506244444,1
4633-001-06,13,Spices and other foods,5.07193524316056,1
4634-001-01,1,Cereals and cereal products,558.9094014618292,1
4634-001-01,2,NA,NA,0
4634-001-01,3,"Pulses, dry",57.28616292709016,1
4634-001-01,4,Vegetables,14.271973495620601,1
4634-001-01,5,Fruits,43.87876309309034,1
4634-001-01,6,NA,NA,0
4634-001-01,7,Sugar and sweets,22.853522444317885,1
4634-001-01,8,NA,NA,0
4634-001-01,9,"Meat, meat products and fish",45.70704488863577,1
4634-001-01,10,NA,NA,0
4634-001-01,11,Oil and fats,13.864470282886183,1
4634-001-01,12,Milk and milk products,112.5155088341917,1
4634-001-01,13,Spices and other foods,3.047136325909051,1
4635-001-01,1,Cereals and cereal products,1028.9433176997345,1
4635-001-01,2,NA,NA,0
4635-001-01,3,NA,NA,0
4635-001-01,4,Vegetables,27.81202722242002,1
4635-001-01,5,NA,NA,0
4635-001-01,6,NA,NA,0
4635-001-01,7,NA,NA,0
4635-001-01,8,NA,NA,0
4635-001-01,9,NA,NA,0
4635-001-01,10,NA,NA,0
4635-001-01,11,Oil and fats,11.657290131928931,1
4635-001-01,12,NA,NA,0
4635-001-01,13,Spices and other foods,12.79614723592638,1
4636-001-01,1,Cereals and cereal products,791.4930584899545,1
4636-001-01,2,Starches,835.1535269326031,1
4636-001-01,3,"Pulses, dry",21.39170428351229,1
4636-001-01,4,Vegetables,243.69653324230927,1
4636-001-01,5,Fruits,31.231888253927934,1
4636-001-01,6,NA,NA,0
4636-001-01,7,Sugar and sweets,42.78340856702457,1
4636-001-01,8,Nuts and seeds,85.56681713404915,1
4636-001-01,9,"Meat, meat products and fish",251.53970408711254,1
4636-001-01,10,NA,NA,0
4636-001-01,11,Oil and fats,19.48784260227969,1
4636-001-01,12,NA,NA,0
4636-001-01,13,Spices and other foods,10.695852141756143,1
4640-001-01,1,Cereals and cereal products,276.500652583152,1
4640-001-01,2,NA,NA,0
4640-001-01,3,"Pulses, dry",10.240764910487114,1
4640-001-01,4,Vegetables,18.35747990728653,1
4640-001-01,5,NA,NA,0
4640-001-01,6,Beverages,7.462445390271957,1
4640-001-01,7,Sugar and sweets,20.48152982097422,1
4640-001-01,8,NA,NA,0
4640-001-01,9,"Meat, meat products and fish",2.6421173469056747,1
4640-001-01,10,NA,NA,0
4640-001-01,11,Oil and fats,9.31909606854327,1
4640-001-01,12,NA,NA,0
4640-001-01,13,Spices and other foods,2.048152982097422,1
4648-001-01,1,Cereals and cereal products,475.42009961219145,1
4648-001-01,2,Starches,216.10004527826885,1
4648-001-01,3,"Pulses, dry",21.61000452782689,1
4648-001-01,4,Vegetables,104.43827054905029,1
4648-001-01,5,NA,NA,0
4648-001-01,6,Beverages,63.52909131090547,1
4648-001-01,7,Sugar and sweets,21.610004527826884,1
4648-001-01,8,NA,NA,0
4648-001-01,9,"Meat, meat products and fish",48.622510187610494,1
4648-001-01,10,NA,NA,0
4648-001-01,11,Oil and fats,13.780699887395205,1
4648-001-01,12,NA,NA,0
4648-001-01,13,Spices and other foods,7.56350158473941,1
4649-001-04,1,Cereals and cereal products,614.5967127320098,1
4649-001-04,2,Starches,97.04158622084364,1
4649-001-04,3,NA,NA,0
4649-001-04,4,Vegetables,120.91101300756925,1
4649-001-04,5,NA,NA,0
4649-001-04,6,Beverages,1.293887816277915,1
4649-001-04,7,Sugar and sweets,32.34719540694788,1
4649-001-04,8,NA,NA,0
4649-001-04,9,NA,NA,0
4649-001-04,10,NA,NA,0
4649-001-04,11,Oil and fats,14.73414750786476,1
4649-001-04,12,NA,NA,0
4649-001-04,13,Spices and other foods,8.08679885173697,1
4650-001-01,1,Cereals and cereal products,445.0658688420089,1
4650-001-01,2,NA,NA,0
4650-001-01,3,"Pulses, dry",18.544411201750375,1
4650-001-01,4,Vegetables,68.26849216299419,1
4650-001-01,5,NA,NA,0
4650-001-01,6,NA,NA,0
4650-001-01,7,Sugar and sweets,18.54441120175037,1
4650-001-01,8,NA,NA,0
4650-001-01,9,"Meat, meat products and fish",72.32320368682645,1
4650-001-01,10,NA,NA,0
4650-001-01,11,Oil and fats,4.392429237246593,1
4650-001-01,12,NA,NA,0
4650-001-01,13,Spices and other foods,18.54441120175037,1
4651-001-01,1,Cereals and cereal products,519.6140108473236,1
4651-001-01,2,Starches,120.15757574644182,1
4651-001-01,3,"Pulses, dry",31.051957777170355,1
4651-001-01,4,Vegetables,136.88531759842166,1
4651-001-01,5,Fruits,99.23125637487048,1
4651-001-01,6,Beverages,61.82546049818674,1
4651-001-01,7,Sugar and sweets,16.876064009331717,1
4651-001-01,8,NA,NA,0
4651-001-01,9,"Meat, meat products and fish",220.49991432584758,1
4651-001-01,10,Eggs,4.991939733960321,1
4651-001-01,11,Oil and fats,15.37409431250119,1
4651-001-01,12,Milk and milk products,35.60849505968992,1
4651-001-01,13,Spices and other foods,8.438032004665859,1
4652-001-01,1,Cereals and cereal products,402.7677461269383,1
4652-001-01,2,NA,NA,0
4652-001-01,3,NA,NA,0
4652-001-01,4,Vegetables,30.503144715820117,1
4652-001-01,5,NA,NA,0
4652-001-01,6,NA,NA,0
4652-001-01,7,NA,NA,0
4652-001-01,8,NA,NA,0
4652-001-01,9,"Meat, meat products and fish",5.0345968265867285,1
4652-001-01,10,NA,NA,0
4652-001-01,11,NA,NA,0
4652-001-01,12,Milk and milk products,21.245998608195997,1
4652-001-01,13,Spices and other foods,1.0069193653173456,1
4653-001-01,1,Cereals and cereal products,491.3617392949751,1
4653-001-01,2,Starches,144.77364151295671,1
4653-001-01,3,"Pulses, dry",16.648968773990024,1
4653-001-01,4,Vegetables,108.06676728615159,1
4653-001-01,5,NA,NA,0
4653-001-01,6,NA,NA,0
4653-001-01,7,Sugar and sweets,18.09670518911959,1
4653-001-01,8,NA,NA,0
4653-001-01,9,"Meat, meat products and fish",49.765939270078874,1
4653-001-01,10,NA,NA,0
4653-001-01,11,Oil and fats,6.594439370915178,1
4653-001-01,12,NA,NA,0
4653-001-01,13,Spices and other foods,3.619341037823918,1
4655-001-01,1,Cereals and cereal products,493.02155496910234,1
4655-001-01,2,NA,NA,0
4655-001-01,3,NA,NA,0
4655-001-01,4,Vegetables,87.59879757321985,1
4655-001-01,5,NA,NA,0
4655-001-01,6,NA,NA,0
4655-001-01,7,NA,NA,0
4655-001-01,8,NA,NA,0
4655-001-01,9,"Meat, meat products and fish",33.86740004215172,1
4655-001-01,10,NA,NA,0
4655-001-01,11,Oil and fats,2.463040265098867,1
4655-001-01,12,Milk and milk products,58.725228765271304,1
4655-001-01,13,Spices and other foods,7.95196056401778,1
4655-001-03,1,Cereals and cereal products,357.45495312507023,1
4655-001-03,2,NA,NA,0
4655-001-03,3,NA,NA,0
4655-001-03,4,Vegetables,83.40615572918306,1
4655-001-03,5,NA,NA,0
4655-001-03,6,NA,NA,0
4655-001-03,7,Sugar and sweets,29.787912760422522,1
4655-001-03,8,NA,NA,0
4655-001-03,9,"Meat, meat products and fish",77.29963361329644,1
4655-001-03,10,NA,NA,0
4655-001-03,11,Oil and fats,2.7136788524744913,1
4655-001-03,12,Milk and milk products,62.85249592449152,1
4655-001-03,13,Spices and other foods,8.936373828126756,1
4667-001-01,1,Cereals and cereal products,375.4260794359254,1
4667-001-01,2,NA,NA,0
4667-001-01,3,NA,NA,0
4667-001-01,4,Vegetables,51.368279384824575,1
4667-001-01,5,NA,NA,0
4667-001-01,6,Beverages,285.38677087338493,1
4667-001-01,7,NA,NA,0
4667-001-01,8,Nuts and seeds,16.742154808951362,1
4667-001-01,9,"Meat, meat products and fish",29.61072923578165,1
4667-001-01,10,NA,NA,0
4667-001-01,11,Oil and fats,15.252103030954691,1
4667-001-01,12,NA,NA,0
4667-001-01,13,Spices and other foods,9.375606693012765,1
4667-001-02,1,Cereals and cereal products,242.10516067630772,1
4667-001-02,2,Starches,128.76907948321545,1
4667-001-02,3,"Pulses, dry",64.19608855634655,1
4667-001-02,4,Vegetables,119.67067780540562,1
4667-001-02,5,Fruits,174.8199804508531,1
4667-001-02,6,NA,NA,0
4667-001-02,7,Sugar and sweets,12.05702991415875,1
4667-001-02,8,Nuts and seeds,36.10337475387877,1
4667-001-02,9,"Meat, meat products and fish",24.1140598283175,1
4667-001-02,10,NA,NA,0
4667-001-02,11,Oil and fats,10.983954251798622,1
4667-001-02,12,Milk and milk products,178.08233183212474,1
4667-001-02,13,Spices and other foods,7.0897701951818775,1
4667-001-03,1,Cereals and cereal products,272.8942444088833,1
4667-001-03,2,NA,NA,0
4667-001-03,3,NA,NA,0
4667-001-03,4,Vegetables,85.00826555375117,1
4667-001-03,5,Fruits,51.66144122708646,1
4667-001-03,6,Beverages,160.06865869012853,1
4667-001-03,7,NA,NA,0
4667-001-03,8,Nuts and seeds,47.53887038711578,1
4667-001-03,9,"Meat, meat products and fish",18.684182203823525,1
4667-001-03,10,NA,NA,0
4667-001-03,11,Oil and fats,28.87194061510832,1
4667-001-03,12,NA,NA,0
4667-001-03,13,Spices and other foods,8.45135473548725,1
4668-001-01,1,Cereals and cereal products,970.3666047933688,1
